"Var1" "Freq" "Perc" "Cumul"
"6521" "daring" 40 3.8102205355646e-05 0.83761411610504
"6648" "deaths" 40 3.8102205355646e-05 0.837652218310396
"6760" "defeat" 40 3.8102205355646e-05 0.837690320515751
"6808" "degrees" 40 3.8102205355646e-05 0.837728422721107
"6843" "deliver" 40 3.8102205355646e-05 0.837766524926463
"7893" "drop" 40 3.8102205355646e-05 0.837804627131818
"8567" "engaging" 40 3.8102205355646e-05 0.837842729337174
"9623" "fighting" 40 3.8102205355646e-05 0.83788083154253
"10447" "fund" 40 3.8102205355646e-05 0.837918933747885
"11164" "grade" 40 3.8102205355646e-05 0.837957035953241
"11311" "grief" 40 3.8102205355646e-05 0.837995138158597
"12179" "highlighted" 40 3.8102205355646e-05 0.838033240363952
"13128" "independence" 40 3.8102205355646e-05 0.838071342569308
"13200" "infant" 40 3.8102205355646e-05 0.838109444774664
"13462" "interactive" 40 3.8102205355646e-05 0.838147546980019
"13990" "jessica" 40 3.8102205355646e-05 0.838185649185375
"14952" "leadership" 40 3.8102205355646e-05 0.83822375139073
"15185" "libraries" 40 3.8102205355646e-05 0.838261853596086
"15617" "lou" 40 3.8102205355646e-05 0.838299955801442
"16790" "mills" 40 3.8102205355646e-05 0.838338058006797
"18320" "objective" 40 3.8102205355646e-05 0.838376160212153
"18431" "offense" 40 3.8102205355646e-05 0.838414262417509
"18646" "opponent" 40 3.8102205355646e-05 0.838452364622864
"18960" "owning" 40 3.8102205355646e-05 0.83849046682822
"19312" "patriots" 40 3.8102205355646e-05 0.838528569033576
"19627" "pet" 40 3.8102205355646e-05 0.838566671238931
"19764" "pics" 40 3.8102205355646e-05 0.838604773444287
"19921" "placement" 40 3.8102205355646e-05 0.838642875649643
"20096" "pointed" 40 3.8102205355646e-05 0.838680977854998
"20223" "populations" 40 3.8102205355646e-05 0.838719080060354
"20317" "pot" 40 3.8102205355646e-05 0.83875718226571
"20410" "pray" 40 3.8102205355646e-05 0.838795284471065
"20684" "producer" 40 3.8102205355646e-05 0.838833386676421
"21885" "rendered" 40 3.8102205355646e-05 0.838871488881776
"22025" "reservations" 40 3.8102205355646e-05 0.838909591087132
"22487" "roman" 40 3.8102205355646e-05 0.838947693292488
"23277" "seats" 40 3.8102205355646e-05 0.838985795497843
"23652" "shaped" 40 3.8102205355646e-05 0.839023897703199
"23937" "shut" 40 3.8102205355646e-05 0.839061999908555
"24297" "slip" 40 3.8102205355646e-05 0.83910010211391
"24505" "sober" 40 3.8102205355646e-05 0.839138204319266
"26147" "talents" 40 3.8102205355646e-05 0.839176306524622
"26419" "tends" 40 3.8102205355646e-05 0.839214408729977
"26474" "territory" 40 3.8102205355646e-05 0.839252510935333
"27528" "troops" 40 3.8102205355646e-05 0.839290613140689
"28408" "valued" 40 3.8102205355646e-05 0.839328715346044
"29249" "wheres" 40 3.8102205355646e-05 0.8393668175514
"29924" "yankees" 40 3.8102205355646e-05 0.839404919756755
"219" "acres" 39 3.71496502217548e-05 0.839442069406977
"231" "actions" 39 3.71496502217548e-05 0.839479219057199
"254" "ad" 39 3.71496502217548e-05 0.839516368707421
"384" "advise" 39 3.71496502217548e-05 0.839553518357643
"392" "advocate" 39 3.71496502217548e-05 0.839590668007864
"836" "amendment" 39 3.71496502217548e-05 0.839627817658086
"1014" "announcement" 39 3.71496502217548e-05 0.839664967308308
"1314" "arena" 39 3.71496502217548e-05 0.83970211695853
"1382" "arrest" 39 3.71496502217548e-05 0.839739266608751
"1668" "auburn" 39 3.71496502217548e-05 0.839776416258973
"1930" "bags" 39 3.71496502217548e-05 0.839813565909195
"1996" "baltimore" 39 3.71496502217548e-05 0.839850715559417
"2115" "basement" 39 3.71496502217548e-05 0.839887865209638
"2345" "behavior" 39 3.71496502217548e-05 0.83992501485986
"2561" "bible" 39 3.71496502217548e-05 0.839962164510082
"2827" "blogger" 39 3.71496502217548e-05 0.839999314160304
"2828" "bloggers" 39 3.71496502217548e-05 0.840036463810525
"2910" "boat" 39 3.71496502217548e-05 0.840073613460747
"3118" "bounty" 39 3.71496502217548e-05 0.840110763110969
"4216" "centre" 39 3.71496502217548e-05 0.840147912761191
"5216" "commonly" 39 3.71496502217548e-05 0.840185062411412
"5567" "consultant" 39 3.71496502217548e-05 0.840222212061634
"5586" "contacted" 39 3.71496502217548e-05 0.840259361711856
"5643" "contracts" 39 3.71496502217548e-05 0.840296511362078
"5668" "controlling" 39 3.71496502217548e-05 0.840333661012299
"6479" "dancers" 39 3.71496502217548e-05 0.840370810662521
"6504" "danny" 39 3.71496502217548e-05 0.840407960312743
"6609" "dc" 39 3.71496502217548e-05 0.840445109962965
"6658" "debates" 39 3.71496502217548e-05 0.840482259613186
"6924" "denying" 39 3.71496502217548e-05 0.840519409263408
"7879" "driver" 39 3.71496502217548e-05 0.84055655891363
"8450" "emma" 39 3.71496502217548e-05 0.840593708563852
"8498" "enabled" 39 3.71496502217548e-05 0.840630858214073
"8802" "establish" 39 3.71496502217548e-05 0.840668007864295
"8852" "european" 39 3.71496502217548e-05 0.840705157514517
"9091" "experiences" 39 3.71496502217548e-05 0.840742307164739
"9240" "facilities" 39 3.71496502217548e-05 0.84077945681496
"9522" "felony" 39 3.71496502217548e-05 0.840816606465182
"10165" "founded" 39 3.71496502217548e-05 0.840853756115404
"10327" "friendship" 39 3.71496502217548e-05 0.840890905765626
"11555" "habitat" 39 3.71496502217548e-05 0.840928055415847
"11989" "heavily" 39 3.71496502217548e-05 0.840965205066069
"12504" "host" 39 3.71496502217548e-05 0.841002354716291
"12938" "imagined" 39 3.71496502217548e-05 0.841039504366513
"12967" "immune" 39 3.71496502217548e-05 0.841076654016734
"14241" "justified" 39 3.71496502217548e-05 0.841113803666956
"14957" "leads" 39 3.71496502217548e-05 0.841150953317178
"15047" "legislative" 39 3.71496502217548e-05 0.8411881029674
"15358" "lisa" 39 3.71496502217548e-05 0.841225252617621
"15904" "majority" 39 3.71496502217548e-05 0.841262402267843
"16006" "manhattan" 39 3.71496502217548e-05 0.841299551918065
"16065" "marc" 39 3.71496502217548e-05 0.841336701568287
"16102" "marie" 39 3.71496502217548e-05 0.841373851218508
"16577" "merits" 39 3.71496502217548e-05 0.84141100086873
"16637" "meticulous" 39 3.71496502217548e-05 0.841448150518952
"17042" "modest" 39 3.71496502217548e-05 0.841485300169174
"17585" "names" 39 3.71496502217548e-05 0.841522449819396
"17773" "nelson" 39 3.71496502217548e-05 0.841559599469617
"18655" "opposition" 39 3.71496502217548e-05 0.841596749119839
"19231" "partnership" 39 3.71496502217548e-05 0.841633898770061
"20000" "playoff" 39 3.71496502217548e-05 0.841671048420283
"20459" "preferred" 39 3.71496502217548e-05 0.841708198070504
"20563" "previous" 39 3.71496502217548e-05 0.841745347720726
"20998" "purchased" 39 3.71496502217548e-05 0.841782497370948
"21127" "questionable" 39 3.71496502217548e-05 0.84181964702117
"21576" "records" 39 3.71496502217548e-05 0.841856796671391
"21776" "related" 39 3.71496502217548e-05 0.841893946321613
"21967" "representative" 39 3.71496502217548e-05 0.841931095971835
"22146" "retiring" 39 3.71496502217548e-05 0.841968245622057
"22160" "returns" 39 3.71496502217548e-05 0.842005395272278
"22910" "santorum" 39 3.71496502217548e-05 0.8420425449225
"23199" "screenplay" 39 3.71496502217548e-05 0.842079694572722
"24931" "sponsoring" 39 3.71496502217548e-05 0.842116844222944
"25506" "stroke" 39 3.71496502217548e-05 0.842153993873165
"25662" "successful" 39 3.71496502217548e-05 0.842191143523387
"26005" "swing" 39 3.71496502217548e-05 0.842228293173609
"26029" "sworn" 39 3.71496502217548e-05 0.842265442823831
"26525" "textures" 39 3.71496502217548e-05 0.842302592474052
"26592" "theft" 39 3.71496502217548e-05 0.842339742124274
"26991" "titles" 39 3.71496502217548e-05 0.842376891774496
"27312" "train" 39 3.71496502217548e-05 0.842414041424718
"27374" "transportation" 39 3.71496502217548e-05 0.842451191074939
"27476" "tricky" 39 3.71496502217548e-05 0.842488340725161
"27617" "tuesdays" 39 3.71496502217548e-05 0.842525490375383
"27747" "twisted" 39 3.71496502217548e-05 0.842562640025605
"28677" "visible" 39 3.71496502217548e-05 0.842599789675826
"28684" "visiting" 39 3.71496502217548e-05 0.842636939326048
"28698" "vital" 39 3.71496502217548e-05 0.84267408897627
"28860" "walks" 39 3.71496502217548e-05 0.842711238626492
"29689" "wound" 39 3.71496502217548e-05 0.842748388276714
"29915" "yall" 39 3.71496502217548e-05 0.842785537926935
"81" "abraham" 38 3.61970950878637e-05 0.842821735022023
"326" "admit" 38 3.61970950878637e-05 0.842857932117111
"628" "ale" 38 3.61970950878637e-05 0.842894129212199
"664" "alive" 38 3.61970950878637e-05 0.842930326307287
"741" "alongside" 38 3.61970950878637e-05 0.842966523402375
"948" "andy" 38 3.61970950878637e-05 0.843002720497462
"997" "ann" 38 3.61970950878637e-05 0.84303891759255
"1214" "applying" 38 3.61970950878637e-05 0.843075114687638
"1958" "bake" 38 3.61970950878637e-05 0.843111311782726
"2509" "beth" 38 3.61970950878637e-05 0.843147508877814
"3347" "bristol" 38 3.61970950878637e-05 0.843183705972902
"3368" "broadly" 38 3.61970950878637e-05 0.84321990306799
"3608" "burned" 38 3.61970950878637e-05 0.843256100163077
"3708" "cab" 38 3.61970950878637e-05 0.843292297258165
"3789" "calories" 38 3.61970950878637e-05 0.843328494353253
"3809" "cameron" 38 3.61970950878637e-05 0.843364691448341
"4051" "casinos" 38 3.61970950878637e-05 0.843400888543429
"4427" "cheer" 38 3.61970950878637e-05 0.843437085638517
"4605" "chose" 38 3.61970950878637e-05 0.843473282733605
"5279" "competitive" 38 3.61970950878637e-05 0.843509479828693
"5318" "composition" 38 3.61970950878637e-05 0.84354567692378
"5702" "convincing" 38 3.61970950878637e-05 0.843581874018868
"5708" "cook" 38 3.61970950878637e-05 0.843618071113956
"5769" "coral" 38 3.61970950878637e-05 0.843654268209044
"6042" "creates" 38 3.61970950878637e-05 0.843690465304132
"6097" "criminal" 38 3.61970950878637e-05 0.84372666239922
"6459" "damaged" 38 3.61970950878637e-05 0.843762859494308
"6983" "derby" 38 3.61970950878637e-05 0.843799056589395
"7030" "desire" 38 3.61970950878637e-05 0.843835253684483
"7046" "despise" 38 3.61970950878637e-05 0.843871450779571
"7064" "detailed" 38 3.61970950878637e-05 0.843907647874659
"7293" "direction" 38 3.61970950878637e-05 0.843943844969747
"7312" "disabled" 38 3.61970950878637e-05 0.843980042064835
"7602" "dogs" 38 3.61970950878637e-05 0.844016239159923
"7631" "dome" 38 3.61970950878637e-05 0.84405243625501
"7777" "drafted" 38 3.61970950878637e-05 0.844088633350098
"7793" "drama" 38 3.61970950878637e-05 0.844124830445186
"8105" "earning" 38 3.61970950878637e-05 0.844161027540274
"8221" "educate" 38 3.61970950878637e-05 0.844197224635362
"8231" "edward" 38 3.61970950878637e-05 0.84423342173045
"8439" "emerging" 38 3.61970950878637e-05 0.844269618825538
"8443" "emily" 38 3.61970950878637e-05 0.844305815920625
"8641" "entertaining" 38 3.61970950878637e-05 0.844342013015713
"8928" "evidently" 38 3.61970950878637e-05 0.844378210110801
"8942" "evolving" 38 3.61970950878637e-05 0.844414407205889
"9520" "fellow" 38 3.61970950878637e-05 0.844450604300977
"9526" "females" 38 3.61970950878637e-05 0.844486801396065
"9675" "finances" 38 3.61970950878637e-05 0.844522998491153
"10099" "forgot" 38 3.61970950878637e-05 0.84455919558624
"10198" "fragile" 38 3.61970950878637e-05 0.844595392681328
"10456" "fundraiser" 38 3.61970950878637e-05 0.844631589776416
"10628" "gates" 38 3.61970950878637e-05 0.844667786871504
"10775" "georgia" 38 3.61970950878637e-05 0.844703983966592
"11303" "gregory" 38 3.61970950878637e-05 0.84474018106168
"11718" "hanging" 38 3.61970950878637e-05 0.844776378156768
"11747" "happiness" 38 3.61970950878637e-05 0.844812575251856
"11927" "heading" 38 3.61970950878637e-05 0.844848772346943
"12191" "highway" 38 3.61970950878637e-05 0.844884969442031
"12615" "hubby" 38 3.61970950878637e-05 0.844921166537119
"12836" "identical" 38 3.61970950878637e-05 0.844957363632207
"13140" "indicated" 38 3.61970950878637e-05 0.844993560727295
"13159" "individually" 38 3.61970950878637e-05 0.845029757822383
"13663" "irish" 38 3.61970950878637e-05 0.845065954917471
"14245" "justin" 38 3.61970950878637e-05 0.845102152012558
"14624" "korea" 38 3.61970950878637e-05 0.845138349107646
"15007" "lebron" 38 3.61970950878637e-05 0.845174546202734
"15445" "loaded" 38 3.61970950878637e-05 0.845210743297822
"15658" "loving" 38 3.61970950878637e-05 0.84524694039291
"16145" "marriage" 38 3.61970950878637e-05 0.845283137487998
"16391" "meals" 38 3.61970950878637e-05 0.845319334583086
"16395" "meaningful" 38 3.61970950878637e-05 0.845355531678174
"16506" "melted" 38 3.61970950878637e-05 0.845391728773261
"16541" "mental" 38 3.61970950878637e-05 0.845427925868349
"17309" "mouth" 38 3.61970950878637e-05 0.845464122963437
"17696" "ncaa" 38 3.61970950878637e-05 0.845500320058525
"17767" "neil" 38 3.61970950878637e-05 0.845536517153613
"18384" "occurred" 38 3.61970950878637e-05 0.845572714248701
"18869" "oven" 38 3.61970950878637e-05 0.845608911343789
"19679" "philadelphia" 38 3.61970950878637e-05 0.845645108438876
"20530" "pressed" 38 3.61970950878637e-05 0.845681305533964
"20798" "proposed" 38 3.61970950878637e-05 0.845717502629052
"21370" "rational" 38 3.61970950878637e-05 0.84575369972414
"21513" "receive" 38 3.61970950878637e-05 0.845789896819228
"21783" "relationships" 38 3.61970950878637e-05 0.845826093914316
"22101" "restore" 38 3.61970950878637e-05 0.845862291009404
"22725" "saab" 38 3.61970950878637e-05 0.845898488104492
"22826" "salon" 38 3.61970950878637e-05 0.845934685199579
"23476" "sentenced" 38 3.61970950878637e-05 0.845970882294667
"23489" "sept" 38 3.61970950878637e-05 0.846007079389755
"24107" "sir" 38 3.61970950878637e-05 0.846043276484843
"24186" "skill" 38 3.61970950878637e-05 0.846079473579931
"24538" "soda" 38 3.61970950878637e-05 0.846115670675019
"24601" "somebody" 38 3.61970950878637e-05 0.846151867770107
"24920" "spoke" 38 3.61970950878637e-05 0.846188064865194
"24991" "sprinkle" 38 3.61970950878637e-05 0.846224261960282
"25855" "surgeon" 38 3.61970950878637e-05 0.84626045905537
"25992" "swept" 38 3.61970950878637e-05 0.846296656150458
"27094" "tom" 38 3.61970950878637e-05 0.846332853245546
"27141" "tool" 38 3.61970950878637e-05 0.846369050340634
"27299" "trafficking" 38 3.61970950878637e-05 0.846405247435722
"27827" "ugh" 38 3.61970950878637e-05 0.846441444530809
"28319" "users" 38 3.61970950878637e-05 0.846477641625897
"28574" "vice" 38 3.61970950878637e-05 0.846513838720985
"28853" "walked" 38 3.61970950878637e-05 0.846550035816073
"28921" "warming" 38 3.61970950878637e-05 0.846586232911161
"28935" "warriors" 38 3.61970950878637e-05 0.846622430006249
"29315" "whom" 38 3.61970950878637e-05 0.846658627101337
"29746" "writer" 38 3.61970950878637e-05 0.846694824196425
"29747" "writers" 38 3.61970950878637e-05 0.846731021291512
"29940" "yay" 38 3.61970950878637e-05 0.8467672183866
"30039" "youd" 38 3.61970950878637e-05 0.846803415481688
"51" "aberdeen" 37 3.52445399539725e-05 0.846838660021642
"95" "absorb" 37 3.52445399539725e-05 0.846873904561596
"153" "accompany" 37 3.52445399539725e-05 0.84690914910155
"855" "amid" 37 3.52445399539725e-05 0.846944393641504
"927" "anchor" 37 3.52445399539725e-05 0.846979638181458
"1404" "arteries" 37 3.52445399539725e-05 0.847014882721412
"1588" "athlete" 37 3.52445399539725e-05 0.847050127261366
"1593" "athleticism" 37 3.52445399539725e-05 0.84708537180132
"2400" "bells" 37 3.52445399539725e-05 0.847120616341274
"3172" "braces" 37 3.52445399539725e-05 0.847155860881228
"3180" "bradford" 37 3.52445399539725e-05 0.847191105421182
"3350" "britains" 37 3.52445399539725e-05 0.847226349961136
"3623" "bus" 37 3.52445399539725e-05 0.84726159450109
"3627" "buses" 37 3.52445399539725e-05 0.847296839041044
"4523" "chile" 37 3.52445399539725e-05 0.847332083580998
"4699" "circuit" 37 3.52445399539725e-05 0.847367328120952
"5026" "cohen" 37 3.52445399539725e-05 0.847402572660906
"5128" "columns" 37 3.52445399539725e-05 0.84743781720086
"5346" "con" 37 3.52445399539725e-05 0.847473061740814
"6101" "criminals" 37 3.52445399539725e-05 0.847508306280768
"6266" "culture" 37 3.52445399539725e-05 0.847543550820722
"6626" "dealer" 37 3.52445399539725e-05 0.847578795360675
"6717" "decorate" 37 3.52445399539725e-05 0.847614039900629
"6819" "delayed" 37 3.52445399539725e-05 0.847649284440583
"7653" "donation" 37 3.52445399539725e-05 0.847684528980537
"8117" "earthquake" 37 3.52445399539725e-05 0.847719773520491
"8145" "eats" 37 3.52445399539725e-05 0.847755018060445
"8465" "emperor" 37 3.52445399539725e-05 0.847790262600399
"8475" "employer" 37 3.52445399539725e-05 0.847825507140353
"8874" "evans" 37 3.52445399539725e-05 0.847860751680307
"8959" "examine" 37 3.52445399539725e-05 0.847895996220261
"9560" "ferry" 37 3.52445399539725e-05 0.847931240760215
"9591" "fiber" 37 3.52445399539725e-05 0.847966485300169
"9677" "financially" 37 3.52445399539725e-05 0.848001729840123
"9718" "fired" 37 3.52445399539725e-05 0.848036974380077
"9730" "firms" 37 3.52445399539725e-05 0.848072218920031
"9896" "floors" 37 3.52445399539725e-05 0.848107463459985
"9908" "florence" 37 3.52445399539725e-05 0.848142707999939
"10101" "forgotten" 37 3.52445399539725e-05 0.848177952539893
"10654" "gays" 37 3.52445399539725e-05 0.848213197079847
"11042" "golden" 37 3.52445399539725e-05 0.848248441619801
"12124" "herself" 37 3.52445399539725e-05 0.848283686159755
"12233" "hint" 37 3.52445399539725e-05 0.848318930699709
"12418" "honored" 37 3.52445399539725e-05 0.848354175239663
"13382" "installing" 37 3.52445399539725e-05 0.848389419779617
"13411" "instruments" 37 3.52445399539725e-05 0.848424664319571
"13822" "jackets" 37 3.52445399539725e-05 0.848459908859525
"14056" "jo" 37 3.52445399539725e-05 0.848495153399479
"14566" "knicks" 37 3.52445399539725e-05 0.848530397939433
"15073" "lemon" 37 3.52445399539725e-05 0.848565642479387
"15276" "lily" 37 3.52445399539725e-05 0.848600887019341
"16193" "mashup" 37 3.52445399539725e-05 0.848636131559295
"16670" "mia" 37 3.52445399539725e-05 0.848671376099249
"16731" "midwest" 37 3.52445399539725e-05 0.848706620639203
"16959" "mixed" 37 3.52445399539725e-05 0.848741865179157
"17279" "motor" 37 3.52445399539725e-05 0.848777109719111
"17285" "motors" 37 3.52445399539725e-05 0.848812354259065
"18219" "nuggets" 37 3.52445399539725e-05 0.848847598799018
"18353" "observes" 37 3.52445399539725e-05 0.848882843338972
"18521" "oliver" 37 3.52445399539725e-05 0.848918087878926
"18791" "otherwise" 37 3.52445399539725e-05 0.84895333241888
"18804" "ounce" 37 3.52445399539725e-05 0.848988576958834
"18970" "oxygen" 37 3.52445399539725e-05 0.849023821498788
"19410" "pearl" 37 3.52445399539725e-05 0.849059066038742
"19547" "periods" 37 3.52445399539725e-05 0.849094310578696
"19758" "picks" 37 3.52445399539725e-05 0.84912955511865
"20520" "preserving" 37 3.52445399539725e-05 0.849164799658604
"20578" "priest" 37 3.52445399539725e-05 0.849200044198558
"20658" "proceed" 37 3.52445399539725e-05 0.849235288738512
"20697" "professional" 37 3.52445399539725e-05 0.849270533278466
"20698" "professionally" 37 3.52445399539725e-05 0.84930577781842
"20771" "pronounced" 37 3.52445399539725e-05 0.849341022358374
"20780" "propel" 37 3.52445399539725e-05 0.849376266898328
"20784" "proper" 37 3.52445399539725e-05 0.849411511438282
"21132" "questioning" 37 3.52445399539725e-05 0.849446755978236
"21313" "random" 37 3.52445399539725e-05 0.84948200051819
"21819" "religion" 37 3.52445399539725e-05 0.849517245058144
"21958" "reporters" 37 3.52445399539725e-05 0.849552489598098
"22546" "roster" 37 3.52445399539725e-05 0.849587734138052
"23371" "selection" 37 3.52445399539725e-05 0.849622978678006
"24569" "soldiers" 37 3.52445399539725e-05 0.84965822321796
"24909" "split" 37 3.52445399539725e-05 0.849693467757914
"24930" "sponsored" 37 3.52445399539725e-05 0.849728712297868
"25171" "statements" 37 3.52445399539725e-05 0.849763956837822
"25711" "suggested" 37 3.52445399539725e-05 0.849799201377776
"26057" "symptom" 37 3.52445399539725e-05 0.84983444591773
"26396" "temple" 37 3.52445399539725e-05 0.849869690457684
"26912" "till" 37 3.52445399539725e-05 0.849904934997638
"27248" "towels" 37 3.52445399539725e-05 0.849940179537592
"27269" "tr" 37 3.52445399539725e-05 0.849975424077546
"27332" "transaction" 37 3.52445399539725e-05 0.8500106686175
"27547" "troy" 37 3.52445399539725e-05 0.850045913157454
"27637" "tunes" 37 3.52445399539725e-05 0.850081157697408
"27663" "turnover" 37 3.52445399539725e-05 0.850116402237362
"28449" "vary" 37 3.52445399539725e-05 0.850151646777315
"28506" "venture" 37 3.52445399539725e-05 0.850186891317269
"28750" "volunteer" 37 3.52445399539725e-05 0.850222135857223
"29128" "welcomed" 37 3.52445399539725e-05 0.850257380397177
"29329" "whose" 37 3.52445399539725e-05 0.850292624937131
"29386" "wilderness" 37 3.52445399539725e-05 0.850327869477085
"29576" "wonderland" 37 3.52445399539725e-05 0.850363114017039
"29674" "worship" 37 3.52445399539725e-05 0.850398358556993
"19" "ab" 36 3.42919848200814e-05 0.850432650541813
"294" "adequate" 36 3.42919848200814e-05 0.850466942526633
"316" "administrator" 36 3.42919848200814e-05 0.850501234511454
"1025" "annually" 36 3.42919848200814e-05 0.850535526496274
"1070" "anticipate" 36 3.42919848200814e-05 0.850569818481094
"1659" "attributed" 36 3.42919848200814e-05 0.850604110465914
"2035" "banned" 36 3.42919848200814e-05 0.850638402450734
"3033" "boost" 36 3.42919848200814e-05 0.850672694435554
"3040" "boots" 36 3.42919848200814e-05 0.850706986420374
"3574" "bunch" 36 3.42919848200814e-05 0.850741278405194
"3858" "candy" 36 3.42919848200814e-05 0.850775570390014
"4017" "carry" 36 3.42919848200814e-05 0.850809862374834
"4123" "caution" 36 3.42919848200814e-05 0.850844154359654
"4527" "chill" 36 3.42919848200814e-05 0.850878446344474
"4541" "chin" 36 3.42919848200814e-05 0.850912738329294
"4630" "chronic" 36 3.42919848200814e-05 0.850947030314115
"4659" "churchs" 36 3.42919848200814e-05 0.850981322298935
"4872" "clocks" 36 3.42919848200814e-05 0.851015614283755
"5002" "codes" 36 3.42919848200814e-05 0.851049906268575
"5125" "column" 36 3.42919848200814e-05 0.851084198253395
"5432" "confidence" 36 3.42919848200814e-05 0.851118490238215
"5527" "consideration" 36 3.42919848200814e-05 0.851152782223035
"5535" "consistency" 36 3.42919848200814e-05 0.851187074207855
"5937" "covered" 36 3.42919848200814e-05 0.851221366192675
"6012" "crashed" 36 3.42919848200814e-05 0.851255658177495
"6369" "cuz" 36 3.42919848200814e-05 0.851289950162315
"6408" "da" 36 3.42919848200814e-05 0.851324242147135
"6933" "depend" 36 3.42919848200814e-05 0.851358534131956
"6963" "deposits" 36 3.42919848200814e-05 0.851392826116776
"7333" "disasters" 36 3.42919848200814e-05 0.851427118101596
"7377" "discriminate" 36 3.42919848200814e-05 0.851461410086416
"8121" "earthy" 36 3.42919848200814e-05 0.851495702071236
"8403" "em" 36 3.42919848200814e-05 0.851529994056056
"8468" "emphasized" 36 3.42919848200814e-05 0.851564286040876
"8901" "evergreen" 36 3.42919848200814e-05 0.851598578025696
"9015" "execution" 36 3.42919848200814e-05 0.851632870010516
"9251" "factories" 36 3.42919848200814e-05 0.851667161995336
"9276" "failures" 36 3.42919848200814e-05 0.851701453980156
"9620" "fighter" 36 3.42919848200814e-05 0.851735745964976
"9633" "figuring" 36 3.42919848200814e-05 0.851770037949797
"10065" "forecast" 36 3.42919848200814e-05 0.851804329934617
"10140" "fortunes" 36 3.42919848200814e-05 0.851838621919437
"10599" "gardens" 36 3.42919848200814e-05 0.851872913904257
"10849" "gifted" 36 3.42919848200814e-05 0.851907205889077
"11924" "headed" 36 3.42919848200814e-05 0.851941497873897
"12249" "hiring" 36 3.42919848200814e-05 0.851975789858717
"12279" "hiv" 36 3.42919848200814e-05 0.852010081843537
"12815" "ick" 36 3.42919848200814e-05 0.852044373828357
"12838" "identified" 36 3.42919848200814e-05 0.852078665813177
"12840" "identifying" 36 3.42919848200814e-05 0.852112957797997
"12896" "il" 36 3.42919848200814e-05 0.852147249782817
"12963" "immigration" 36 3.42919848200814e-05 0.852181541767637
"12998" "implications" 36 3.42919848200814e-05 0.852215833752458
"13008" "imported" 36 3.42919848200814e-05 0.852250125737278
"13228" "influences" 36 3.42919848200814e-05 0.852284417722098
"13289" "injured" 36 3.42919848200814e-05 0.852318709706918
"14293" "kaplan" 36 3.42919848200814e-05 0.852353001691738
"14561" "knee" 36 3.42919848200814e-05 0.852387293676558
"14598" "knowledge" 36 3.42919848200814e-05 0.852421585661378
"14681" "kyle" 36 3.42919848200814e-05 0.852455877646198
"14916" "lawsuit" 36 3.42919848200814e-05 0.852490169631018
"15050" "legislature" 36 3.42919848200814e-05 0.852524461615838
"15891" "mainstay" 36 3.42919848200814e-05 0.852558753600658
"16518" "memorable" 36 3.42919848200814e-05 0.852593045585478
"16528" "menace" 36 3.42919848200814e-05 0.852627337570299
"16610" "messing" 36 3.42919848200814e-05 0.852661629555119
"17129" "monitor" 36 3.42919848200814e-05 0.852695921539939
"18108" "northwest" 36 3.42919848200814e-05 0.852730213524759
"18289" "oakland" 36 3.42919848200814e-05 0.852764505509579
"18437" "offerings" 36 3.42919848200814e-05 0.852798797494399
"18726" "organize" 36 3.42919848200814e-05 0.852833089479219
"18921" "overseas" 36 3.42919848200814e-05 0.852867381464039
"19148" "paramount" 36 3.42919848200814e-05 0.852901673448859
"19229" "partnered" 36 3.42919848200814e-05 0.852935965433679
"19242" "pasadena" 36 3.42919848200814e-05 0.852970257418499
"19704" "phoenix" 36 3.42919848200814e-05 0.853004549403319
"20138" "politicians" 36 3.42919848200814e-05 0.85303884138814
"20222" "population" 36 3.42919848200814e-05 0.85307313337296
"20927" "publicly" 36 3.42919848200814e-05 0.85310742535778
"21033" "push" 36 3.42919848200814e-05 0.8531417173426
"21638" "reed" 36 3.42919848200814e-05 0.85317600932742
"22100" "restoration" 36 3.42919848200814e-05 0.85321030131224
"22190" "reversed" 36 3.42919848200814e-05 0.85324459329706
"22293" "ridiculously" 36 3.42919848200814e-05 0.85327888528188
"22588" "roy" 36 3.42919848200814e-05 0.8533131772667
"23093" "schmuck" 36 3.42919848200814e-05 0.85334746925152
"23139" "scored" 36 3.42919848200814e-05 0.85338176123634
"23361" "seizure" 36 3.42919848200814e-05 0.85341605322116
"23529" "servants" 36 3.42919848200814e-05 0.853450345205981
"24729" "southwest" 36 3.42919848200814e-05 0.853484637190801
"24791" "speaker" 36 3.42919848200814e-05 0.853518929175621
"25006" "spy" 36 3.42919848200814e-05 0.853553221160441
"25428" "strategies" 36 3.42919848200814e-05 0.853587513145261
"25718" "suicide" 36 3.42919848200814e-05 0.853621805130081
"25878" "surrounded" 36 3.42919848200814e-05 0.853656097114901
"26582" "theaters" 36 3.42919848200814e-05 0.853690389099721
"26876" "ticking" 36 3.42919848200814e-05 0.853724681084541
"28117" "unnecessary" 36 3.42919848200814e-05 0.853758973069361
"28237" "upgrade" 36 3.42919848200814e-05 0.853793265054181
"28783" "vs" 36 3.42919848200814e-05 0.853827557039001
"28881" "wandering" 36 3.42919848200814e-05 0.853861849023821
"28928" "warner" 36 3.42919848200814e-05 0.853896141008642
"29496" "wit" 36 3.42919848200814e-05 0.853930432993462
"29575" "wondering" 36 3.42919848200814e-05 0.853964724978282
"284" "additions" 35 3.33394296861902e-05 0.853998064407968
